,OSM_id,Building_Height,Building_Volume,Roof_Area,Radiation
779,976538065,6,1122.22695,88.165864,49149.02338
780,976538063,6,795.482662,67.171792,24574.51169
781,976538062,6,819.040502,66.572905,26808.558208
782,975850987,6,769.048882,65.650123,48032.000122
783,974044470,6,770.002429,66.034561,29042.604725
784,971637864,6,1057.644879,86.957684,34627.721018
785,971562919,6,738.258498,63.635846,48032.000122
786,967348075,6,681.786017,56.094583,30159.627983
787,963462356,6,717.608187,58.246398,27925.581466
788,963462355,6,1106.141029,82.901285,39095.814053
789,956331307,6,1084.003145,82.077584,34627.721018
790,956331295,6,1133.524408,85.167851,39095.814053
791,956331288,6,463.609359,41.405503,26808.558208
792,956331287,6,963.648946,74.217403,31276.651242
793,955820348,6,809.650138,61.783578,27925.581466
794,955820347,6,1168.075182,87.615757,33510.697759
795,955820346,6,803.733409,80.283637,33510.697759
796,955820345,6,760.087911,61.0736,24574.51169
797,955820344,6,419.888839,41.496399,10053.209328
798,955820341,6,970.362271,79.241415,34627.721018
799,955820340,6,965.977041,76.886298,46914.976863
800,955820339,6,848.479041,61.430604,25691.534949
801,955820338,6,927.684632,74.227109,31276.651242
802,955820337,6,928.600669,75.226516,30159.627983
803,955820336,6,1220.729527,105.46124,54734.139674
804,955820335,6,821.261496,59.767943,24574.51169
805,955820334,6,1009.090982,77.516279,32393.674501
806,955820333,6,1050.27562,75.007995,32393.674501
807,955465348,6,790.602891,60.574658,25691.534949
808,955465347,6,838.099594,69.954821,31276.651242
809,955465346,6,556.788459,48.930766,33510.697759
810,955465345,6,1629.130397,113.617142,49149.02338
811,955465344,6,856.521508,69.146585,31276.651242
812,955465343,6,1180.705236,84.170419,37978.790794
813,955465342,6,837.655395,66.275621,34627.721018
814,955465341,6,981.32806,80.332458,65904.37226
815,955465340,6,1021.773847,80.640189,35744.744277
816,955465339,6,975.896989,79.976729,60319.255967
817,955465338,6,710.516799,56.360239,31276.651242
818,955465337,6,493.114034,44.287572,18989.395397
819,955465336,6,1092.740537,81.348522,34627.721018
820,955465335,6,670.288176,56.677676,24574.51169
821,955465334,6,975.921667,77.766675,48032.000122
822,955465332,6,549.387119,49.554495,31276.651242
823,955465331,6,755.048721,58.406186,29042.604725
824,955465330,6,825.617606,56.725757,27925.581466
825,955465329,6,1131.715038,82.21944,53617.116415
826,955465328,6,911.622402,77.413866,49149.02338
827,955465327,6,930.199785,80.341054,29042.604725
828,955465326,6,1256.756029,97.251252,40212.837311
829,955465325,6,982.829946,70.525946,27925.581466
830,955465324,6,969.978286,76.291935,34627.721018
831,955465323,6,907.71592,69.809675,32393.674501
832,955465322,6,1060.958109,70.856093,37978.790794
833,955465321,6,827.36084,61.698481,29042.604725
834,955465320,6,1193.048042,64.711835,33510.697759
835,955465319,6,1131.356717,67.018091,46914.976863
836,955465318,6,900.776053,70.326344,27925.581466
837,955465317,6,1093.750349,80.516924,34627.721018
838,955465316,6,1098.506731,85.098301,59202.232708
839,955465315,6,771.900145,63.78675,32393.674501
840,955465314,6,1238.356819,70.790573,32393.674501
841,955465313,6,1275.566369,69.55167,35744.744277
842,955465312,6,853.289714,59.582243,29042.604725
843,955465311,6,918.851985,63.651722,30159.627983
844,955465310,6,824.170505,58.527559,29042.604725
845,955465309,6,1294.099333,93.93358,36861.767535
846,955465308,6,916.51155,65.591267,25691.534949
847,955465307,6,476.205851,42.830229,27925.581466
848,955465306,6,1008.797318,76.215557,25691.534949
849,955465305,6,1110.02925,84.955293,45797.953605
850,955465304,6,1108.18237,87.984195,36861.767535
851,955465303,6,1040.593072,79.933584,27925.581466
852,955465302,6,603.7156,52.358336,24574.51169
853,955465301,6,1106.702694,84.839637,39095.814053
854,955465300,6,1074.481496,85.097231,39095.814053
855,955465299,6,675.730106,54.704858,30159.627983
856,955465298,6,514.894584,46.873714,18989.395397
857,955465297,6,979.218609,89.650969,48032.000122
858,955465296,6,868.942295,81.387883,35744.744277
859,955465295,6,622.756925,56.461623,29042.604725
860,955465294,6,580.064479,52.486043,24574.51169
861,955465293,6,1223.641991,99.98032,39095.814053
862,955465292,6,1252.660515,94.605801,54734.139674
863,955465291,6,1020.36623,83.117996,36861.767535
864,955465290,6,1132.973601,86.684378,52500.093156
865,955465289,6,1015.589612,81.621375,40212.837311
866,955465288,6,1047.971708,84.978655,56968.186191
867,955465287,6,929.41454,76.8587,25691.534949
868,955465286,6,928.604618,78.448315,35744.744277
869,955465285,6,680.262908,61.373023,44680.930346
870,955465284,6,943.571651,77.492711,41329.86057
871,955465283,6,927.24833,74.797082,34627.721018
872,955465282,6,1122.741234,79.390798,35744.744277
873,955465281,6,988.28915,79.737067,42446.883829
874,955465280,6,724.615671,62.275692,29042.604725
875,955465279,6,962.848401,76.615624,37978.790794
876,955465278,6,1041.903952,80.187065,41329.86057
877,955465277,6,990.114807,76.747033,40212.837311
878,955465276,6,976.238035,75.860157,33510.697759
879,955465275,6,1520.110178,117.923856,46914.976863
880,955465274,6,939.893191,68.648136,54734.139674
881,955465273,6,1180.781243,85.455182,44680.930346
882,955465272,6,867.626479,62.844802,31276.651242
883,955465271,6,1160.638306,90.014636,43563.907087
884,955465270,6,510.181141,50.11616,22340.465173
885,955465269,6,1419.091955,105.270892,51383.069898
886,955465267,6,1267.001722,100.251034,46914.976863
887,955465266,6,1395.601733,93.035805,40212.837311
888,955465265,6,1176.824912,101.06836,51383.069898
889,955465264,6,1032.918303,77.353981,35744.744277
890,955465263,6,1030.955931,94.522514,40212.837311
891,955465262,6,1251.522379,108.929734,46914.976863
892,955465261,6,1490.07592,94.815109,42446.883829
893,955465260,6,1087.954047,80.190767,44680.930346
894,955465259,6,1161.826785,91.604703,80425.674623
895,955465258,6,1414.475249,108.378063,65904.37226
896,955465257,6,1334.497738,104.881108,45797.953605
897,955465256,6,904.006859,79.087056,41329.86057
898,955465255,6,954.203304,82.717724,33510.697759
899,955465254,6,960.975362,83.480841,34627.721018
900,955465253,6,1033.168041,75.107446,45797.953605
901,954622440,6,982.812178,92.8499,63670.325743
902,954622439,6,1104.202841,96.950554,86010.790916
903,954622438,6,919.211292,86.894674,61436.279226
904,954622437,6,605.53188,62.696571,30159.627983
905,954622436,6,702.731474,68.114851,30159.627983
906,954622435,6,611.928344,57.615059,55851.162932
907,954622434,6,880.544276,83.878111,35744.744277
908,954622433,6,685.067166,68.961214,31276.651242
909,954622432,6,1015.146893,91.352374,45797.953605
910,954622431,6,644.045402,55.14301,30159.627983
911,954622428,6,403.696804,41.785745,31276.651242
912,954622427,6,933.163085,85.069674,35744.744277
913,954622426,6,927.132839,99.427744,40212.837311
914,954622425,6,1056.328569,93.789463,41329.86057
915,953845779,6,1032.803798,90.735595,60319.255967
916,953845778,6,870.384461,79.014216,31276.651242
917,953845777,6,819.665342,77.222737,35744.744277
918,953845776,6,706.825013,68.048139,30159.627983
919,953845775,6,699.496719,67.062182,20106.418656
920,953845774,6,783.211422,73.89795,35744.744277
921,953845773,6,784.456166,73.945413,35744.744277
922,953845772,6,794.819819,75.290472,34627.721018
923,953845771,6,833.57765,82.088236,43563.907087
924,953845770,6,878.264548,85.600574,37978.790794
925,953845769,6,509.869214,56.773796,18944.472305
926,953845768,6,407.359964,45.340858,18953.407258
927,953845767,6,456.480954,49.696968,17828.895449
928,953845766,6,459.913131,50.015516,18950.572242
929,953845765,6,462.344379,50.879935,18942.266191
930,953845764,6,403.388826,44.358027,17828.674563
931,953845763,6,410.688494,45.115427,17828.895449
932,953845762,6,476.348982,52.25325,18943.201414
933,953845761,6,542.460578,59.918395,23300.649988
934,953845760,6,421.367034,46.574949,18883.3114
935,953845759,6,404.143964,44.096649,18813.799195
936,953845758,6,468.1545,51.039641,18872.523573
937,953845757,6,1664.365731,114.144299,59202.232708
938,953845756,6,741.905864,66.112954,29042.604725
939,953845755,6,1111.754716,101.891321,62553.302484
940,953845754,6,1234.189246,83.169614,40212.837311
941,953845753,6,935.290304,92.211734,56968.186191
942,953845752,6,918.644692,86.784734,48032.000122
943,953845751,6,1353.568676,117.00058,62553.302484
944,953845750,6,985.573614,92.727539,63670.325743
945,953845749,6,797.710073,61.907583,29042.604725
946,953845748,6,714.694242,61.893723,50266.046639
947,953845747,6,962.238861,96.891616,50266.046639
948,953845746,6,855.726885,70.408932,31276.651242
949,953845745,6,874.986854,87.191218,50266.046639
950,953845744,6,1014.76735,85.091473,33510.697759
951,953845743,6,788.446553,74.889007,36861.767535
952,953845742,6,686.951062,57.306876,32393.674501
953,953845741,6,1055.119855,93.483006,82659.72114
954,953845740,6,940.872403,86.374426,32393.674501
955,953845739,6,837.011307,82.779788,33510.697759
956,953845738,6,556.136967,63.355096,18989.395397
957,953845737,6,380.925197,45.280726,18989.395397
958,953845736,6,739.324575,76.039688,35744.744277
959,953845735,6,975.01945,103.731908,45797.953605
960,953845734,6,1488.251249,130.783618,59202.232708
961,953845733,6,1812.666454,144.440882,90478.88395
962,953845732,6,790.081698,85.278407,29042.604725
963,953845731,6,790.081698,85.25377,29042.604725
964,953845730,6,790.081698,85.28618,26808.558208
965,953845729,6,1438.903718,169.439489,56968.186191
966,953845728,9,1068.076149,77.394206,28953.292025
967,953845727,9,1068.742447,77.431223,28967.484435
968,953845726,9,1068.742447,77.431223,28972.38977
969,953845725,6,1000.550519,145.803956,56968.186191
970,953845724,6,179.14836,16.232013,6702.139552
971,953845723,6,190.29479,17.551119,6702.139552
972,953845722,6,200.687069,18.403323,6702.139552
973,953845721,6,179.559984,16.88404,6702.139552
974,953845720,6,2612.625161,201.099639,75957.581588
975,953845719,6,197.342745,17.81114,6702.139552
976,953845718,6,186.305884,17.195678,6702.139552
977,953845717,6,179.725818,16.721372,6702.139552
978,953845716,6,161.82263,15.361219,6702.139552
979,953845715,6,712.521616,66.064873,22340.465173
980,953845714,6,523.327453,50.812565,18989.395397
981,953845713,6,462.566478,49.443898,11170.232586
982,953845712,6,1269.449258,109.418764,45797.953605
983,953845711,6,1251.33927,107.147921,45797.953605
984,953845710,6,1277.797235,109.687257,45797.953605
985,953845709,6,1221.524643,104.692077,39095.814053
986,953845708,6,33.828704,3.387633,2234.046517
987,953845707,6,1180.79605,107.247002,44680.930346
988,953845706,6,1168.015956,106.056713,44680.930346
989,953845705,6,1248.127713,105.893881,45797.953605
990,953845704,6,1179.849413,107.608941,44680.930346
991,953845703,6,1270.636749,108.640223,43563.907087
992,953845702,6,1184.793346,107.148743,45797.953605
993,953845701,6,1268.276573,107.290352,45797.953605
994,953845700,6,1161.223168,106.411085,44680.930346
995,953698256,6,692.925044,56.124896,23457.488432
996,953698255,6,690.996233,56.004633,23457.488432
997,953698254,6,689.067423,55.88437,23457.488432
998,953698253,6,687.138613,55.75802,23457.488432
999,953698252,6,711.65839,57.533623,23457.488432
