OSM_id Building_Height Building_Volume Roof_Area Radiation
953845708 6 33.828704 3.387633 2843.209009
953845707 6 1180.79605 107.247002 56864.180176
953845706 6 1168.015956 106.056713 56864.180176
953845705 6 1248.127713 105.893881 58285.784681
953845704 6 1179.849413 107.608941 56864.180176
953845703 6 1270.636749 108.640223 55442.575672
953845702 6 1184.793346 107.148743 58285.784681
953845701 6 1268.276573 107.290352 58285.784681
953845700 6 1161.223168 106.411085 56864.180176
953698256 6 692.925044 56.124896 29853.694592
953698255 6 690.996233 56.004633 29853.694592
953698254 6 689.067423 55.88437 29853.694592
953698253 6 687.138613 55.75802 29853.694592
953698252 6 711.65839 57.533623 29853.694592
953698251 6 708.949271 57.374698 29853.694592
953698250 6 705.789042 57.191096 29853.694592
953698249 6 702.365256 56.972123 29853.694592
953698248 6 712.660799 58.27235 29853.694592
953698247 6 713.36362 58.358475 29853.694592
953698246 6 712.361705 58.271733 29853.694592
953698245 6 713.063539 58.344039 28432.090088
953698244 6 697.475121 57.403818 31275.299097
953698243 6 702.949625 57.77711 31275.299097
953698242 6 707.534744 58.085992 31275.299097
953698241 6 712.840453 58.442462 31275.299097
953698240 6 680.583719 57.924271 31275.299097
953698239 6 674.869347 59.132327 46912.948645
953698238 6 574.135411 57.533335 29853.694592
953698237 6 577.31933 56.924083 29853.694592
953698236 6 575.170395 56.683476 29853.694592
953698235 6 573.365467 56.548941 29853.694592
953698234 6 608.455696 60.332981 29853.694592
953698233 6 571.013681 56.438508 29853.694592
953698232 6 691.307666 56.885627 31275.299097
953698231 6 920.772405 85.540895 83874.66576
953698230 6 718.267082 68.234127 35540.11261
953698229 6 388.869446 41.560767 34118.508106
953698219 6 813.125748 76.075964 44069.739637
953698218 6 756.130099 67.951855 36961.717114
953698217 6 637.484584 63.151751 46912.948645
953698216 6 418.420515 42.900438 24167.276575
953380605 6 614.134531 55.216015 38383.321619
953120440 6 777.860307 72.622359 44069.739637
953120439 6 913.643013 78.002676 46912.948645
953120438 6 662.491006 64.753088 36961.717114
953120437 6 568.313939 53.203342 29853.694592
953120436 6 872.142007 78.940142 92404.292786
953120435 6 781.221411 71.939197 44069.739637
953120434 6 282.723688 24.778482 8529.627026
953120433 6 179.859078 12.997917 5686.418018
953120432 6 78.512148 6.9003 1421.604504
953120431 6 815.948878 62.142022 24167.276575
953120430 6 645.26991 84.277232 45491.344141
953120429 6 267.097759 34.749018 14216.045044
953120428 6 1242.239116 132.662703 71080.22522
953120427 6 936.975298 115.901928 63972.202698
953120426 6 1046.915502 106.065309 75188.640477
953120425 6 423.078681 54.355668 25493.793145
953120424 6 153.041312 18.88931 5676.245388
953120423 6 75.784767 9.86944 1421.604504
953120422 6 486.920421 60.058935 29853.694592
953120421 6 402.568539 51.742668 38383.321619
953120420 6 269.135151 33.751298 11372.836035
953120419 6 626.764585 82.998926 46912.948645
953120418 6 703.800512 71.984481 36961.717114
953120417 6 653.574454 84.875625 36961.717114
953120416 6 561.846403 69.168507 32696.903601
953120415 6 795.160371 95.266753 52599.366663
953120414 6 1034.716814 120.124779 58285.784681
953120413 6 159.481209 17.031653 8529.627026
953120412 6 61.761409 8.57822 2843.209009
953120411 6 665.270703 85.131533 44069.739637
953120410 6 436.897214 53.938121 39804.926123
953120409 6 788.707643 95.050987 45491.344141
953120408 6 145.79791 18.213305 5686.418018
953120407 6 812.81234 108.875648 56864.180176
953120406 6 770.043394 92.978676 52599.366663
953120405 6 722.862566 84.867482 39804.926123
953120404 6 447.072822 55.097357 34118.508106
952445010 6 717.170898 83.53871 39804.926123
952445009 6 492.282888 60.57293 29853.694592
952445008 6 395.880385 61.041601 25588.881079
951712698 6 675.659034 79.457345 35540.11261
951712697 6 620.468807 78.517495 42648.135132
951712696 6 71.168554 9.785619 5686.418018
951712695 6 421.238217 69.919738 31275.299097
951712694 6 622.210066 74.514317 36961.717114
951712693 6 260.781251 39.64956 11372.836035
951712692 6 623.329448 89.397899 45491.344141
951712691 6 446.259938 58.110382 29853.694592
951712690 6 459.01881 60.626357 31275.299097
951712689 6 726.525232 96.716363 46912.948645
951712688 6 246.187838 28.824598 11372.836035
951712687 6 388.604901 50.615966 12794.44054
951574388 6 561.21268 66.242717 25588.881079
951574387 6 375.231061 61.828285 28432.090088
951574386 6 129.346758 20.153138 5686.418018
951574385 6 162.286571 23.995129 8529.627026
951574384 6 551.999995 77.847166 44069.739637
951574383 6 498.300796 69.912746 29853.694592
951574382 6 1022.30886 127.658391 61128.993689
951574381 6 108.283836 16.404428 5686.418018
951574380 6 308.093365 43.426895 51177.762159
951574379 6 74.60764 12.213988 1421.604504
951574378 6 362.162237 57.826547 34118.508106
951574377 6 329.372464 53.941453 24167.276575
951574376 6 74.512384 11.611317 5686.418018
951574375 6 564.00669 76.369711 32696.903601
951574374 6 381.626044 63.044897 28432.090088
951574373 6 521.714517 60.169943 42648.135132
951574372 6 164.602328 19.173844 5686.418018
951574371 6 745.401216 83.37049 72501.829725
951574370 6 276.883953 40.674384 32696.903601
951574369 6 497.951853 72.224266 34118.508106
951574368 6 476.593291 74.678465 28432.090088
951574367 6 479.135096 71.201252 38383.321619
951574366 6 294.067539 40.736654 11372.836035
951574365 6 558.912717 75.42295 31275.299097
951574364 6 472.87436 64.219556 36961.717114
951253623 6 548.149285 68.697656 66815.411707
951253622 6 323.738049 43.339619 14216.045044
951253621 6 478.818727 46.418863 15637.649548
951247703 6 405.190793 50.164734 24167.276575
951247701 6 270.493412 32.359558 8529.627026
951247700 6 354.510665 46.916283 24167.276575
951247699 6 737.756553 78.562573 42648.135132
950126662 6 42.658884 5.379084 1421.604504
950126660 6 670.643535 82.926785 45491.344141
945695241 6 1051.672378 129.170971 125101.196387
945695231 6 653.606042 53.477676 14216.045044
945695230 6 565.79385 48.801167 14216.045044
945695229 6 223.436466 18.808819 7108.022522
945695228 6 103.629619 9.497671 2843.209009
945695227 6 290.500129 25.414508 7108.022522
945695226 6 309.458536 45.865095 24167.276575
945695225 6 453.447569 65.803084 36961.717114
945695224 6 305.407936 44.199843 12794.44054
945695223 6 28.396646 4.732774 1421.604504
945695222 6 21226.821641 2094.704266 894189.23327
945695221 6 14884.832199 1699.184587 658434.769604
945695220 6 9955.723332 911.645064 436001.269333
944437344 6 7316.267079 609.935042 231607.114
944437343 6 5312.5122 456.76084 192703.188556
944433528 6 3106.442509 423.93582 175430.874249
944433527 6 8033.881189 918.250095 366734.377222
944433526 6 901.029246 89.487355 56864.180176
944433525 6 795.471311 75.355046 46912.948645
944433524 6 1184.463652 115.927305 68237.016211
944433523 6 883.065351 85.230244 61128.993689
944433522 6 852.242392 76.963457 63972.202698
943958896 6 931.420838 74.038366 63972.202698
943958895 6 1273.030981 116.758739 79609.852247
943958894 6 1037.352394 67.695577 95247.501795
943958893 6 812.943626 63.984048 44069.739637
943958892 6 1131.431738 95.41412 48334.55315
943958891 6 1127.52871 96.944262 62550.598194
943958890 6 1241.269282 81.81489 55442.575672
943958889 6 1129.945646 106.007892 54020.971167
943958888 6 826.535617 85.802232 59707.389185
943958887 6 839.547683 85.846282 54020.971167
943958886 6 967.429572 96.813511 61128.993689
943958885 6 632.374323 66.231941 35540.11261
943958884 6 988.32666 90.127084 41226.530628
943958883 6 1043.299723 83.791163 38383.321619
943958882 6 542.966965 58.293779 39804.926123
943958881 6 476.503958 55.306459 31275.299097
943958880 6 813.002359 74.79334 117346.291469
943958879 6 1031.308822 94.808364 39653.557847
943958878 6 775.959136 70.311908 38254.982118
943958877 6 999.192258 82.608484 32639.74104
943958876 6 866.483901 76.118163 45444.704735
943958875 6 1305.962404 105.041842 56855.904611
943958874 6 614.380321 58.798315 55442.575672
943958873 6 765.680374 72.877897 61128.993689
943958872 6 465.53422 43.720026 11316.899483
943958871 6 879.387878 88.441637 87762.934286
943958870 6 504.940088 44.815305 24078.946499
943958869 6 739.57382 64.490887 35421.772465
943958868 6 695.043872 50.918268 31155.636121
943958867 6 896.29458 82.104812 39616.452821
943958866 6 825.824899 74.257545 55196.201496
943958865 6 790.550574 64.05331 80683.906458
943958864 6 1193.135894 103.151077 79609.852247
943958863 6 631.831907 60.614142 31275.299097
943958862 6 731.462256 72.99417 41226.530628
943958861 6 661.781275 66.243416 31275.299097
943958860 6 787.779761 76.883789 38383.321619
943247055 6 986.119979 90.498114 69658.620716
943247054 6 1337.927447 121.716574 86717.874769
943247053 6 673.316625 68.205829 38383.321619
943247052 6 1028.903732 100.202378 76766.643238
943247051 6 572.886225 55.256076 29853.694592
943247050 6 829.570976 80.812275 34118.508106
943247049 6 735.464487 69.719766 38383.321619
943247048 6 936.797619 77.519528 59707.389185
943247047 6 747.75695 58.181331 52599.366663
943247046 6 896.485092 84.645465 54020.971167
943247045 6 571.760922 49.890153 14216.045044
943247044 6 854.70967 80.176413 42648.135132
943247043 6 779.722981 72.708936 38383.321619
943247042 6 717.227657 64.45202 52599.366663
943247041 6 1915.811897 182.655474 89561.083777
942933531 6 827.670792 73.134874 36961.717114
942933530 6 984.528266 81.565028 31275.299097
942933529 6 814.038823 70.898579 35540.11261
942933528 6 998.107919 87.155723 66815.411707
942933527 6 1130.821705 91.26156 45491.344141
942933526 6 997.954917 83.611222 48334.55315
942933525 6 824.104369 72.155868 35540.11261
942933524 6 801.503531 69.492813 24167.276575
942718937 6 816.98929 71.351744 36961.717114
942718935 6 829.896722 72.857825 34118.508106
942718934 6 800.630434 69.374278 24167.276575
942718933 6 1157.688826 113.582593 56864.180176
942718932 6 830.839411 60.857752 36961.717114
942718931 6 891.71489 73.971284 38383.321619
942718930 6 1150.9143 111.255485 51177.762159
942718929 6 838.623749 77.748372 45491.344141
942718928 6 980.963817 91.686962 42648.135132
942718927 6 1163.835551 102.288344 51177.762159
942718926 6 825.578122 79.114819 65393.807203
942718925 6 929.524603 89.742523 42648.135132
942718924 6 892.306661 100.432045 54020.971167
942718923 6 717.823377 71.372762 59707.389185
942718922 6 632.823458 71.34648 42648.135132
942718921 6 900.453268 77.662617 39804.926123
942469806 6 813.150425 70.005657 46912.948645
942469805 6 861.029139 83.461757 41226.530628
942469804 6 786.384976 65.947572 45491.344141
942469803 6 1391.890204 93.21694 56864.180176
942469802 6 644.763523 56.371714 32696.903601
942469801 6 849.038731 73.523712 38383.321619
942469800 6 976.335265 98.289526 45491.344141
942469799 6 1112.995018 92.109774 52599.366663
942469798 6 740.224818 69.066506 48334.55315
942469797 6 508.79524 51.474092 12794.44054
942469796 6 801.923052 76.249201 44069.739637
942469795 6 958.406906 85.260351 45491.344141
942469794 6 1280.674656 102.271522 52599.366663
942469793 6 1447.746236 97.317306 73923.434229
942469792 6 967.432533 79.81217 59707.389185
942469791 6 948.685861 77.376274 38383.321619
942372411 6 1359.056012 109.435791 71080.22522
942372410 6 1116.049625 93.902486 54020.971167
942372409 6 612.31529 47.288341 25588.881079
942372408 6 988.023618 85.105581 90982.688282
942372407 6 966.912327 66.976879 55442.575672
942372406 6 1086.924987 67.685335 52599.366663
942372405 6 851.564249 58.319526 31275.299097
942372404 6 1025.707475 74.259684 36961.717114
942372403 6 1227.901364 100.0648 66815.411707
942372402 6 878.64113 82.577883 52599.366663
942372401 6 690.484911 60.465788 36961.717114
942372400 6 576.787279 55.619249 44069.739637
942128604 6 705.600998 62.038581 34118.508106
942128603 6 860.127909 73.735982 52599.366663
942128602 6 866.456262 83.64429 48334.55315
942128601 6 255.537731 28.219131 8529.627026
941512773 6 573.475529 81.279178 44069.739637
938604229 6 190.376226 21.903816 8529.627026
937881409 6 533.903334 72.541704 41226.530628
934826959 6 582.867867 91.07039 119414.77837
933982953 6 442.903769 72.245736 38383.321619
933982952 6 708.451768 104.030015 76766.643238
933982951 6 662.160324 84.748782 63972.202698
933982950 6 577.236413 66.587177 34118.508106
933982949 6 765.635954 60.701912 32696.903601
933982948 6 495.200781 54.717032 35540.11261
933982947 6 915.682379 85.999161 75345.038733
933982946 6 848.30531 66.009225 38383.321619
933982945 6 999.12316 85.173197 45491.344141
933982944 6 1001.501598 84.625969 42648.135132
932905790 6 991.582144 78.999204 58285.784681
932905789 6 1373.73333 108.161311 62550.598194
932905788 6 1073.443058 91.889772 66815.411707
932905787 6 737.579367 61.203693 36961.717114
932905785 6 1114.037404 83.571449 41226.530628
932905784 6 982.780591 79.031655 35540.11261
932905783 6 990.522977 85.299753 38383.321619
932905781 6 1115.343349 92.215312 59707.389185
932905780 6 819.386977 60.348939 52599.366663
932905779 6 965.261881 82.279571 52599.366663
932905778 6 715.027885 61.410286 29853.694592
932905777 6 1463.103672 118.4214 68237.016211
932905776 6 1895.779022 215.721843 113728.360352
932905775 6 1079.358799 104.784741 59707.389185
932905774 6 815.425711 69.396241 48334.55315
931086368 6 486.472767 43.567188 11372.836035
931086367 6 960.922552 86.249845 38383.321619
931086366 6 499.246939 43.685065 11372.836035
929867887 6 886.635723 78.500549 35540.11261
929867886 6 912.78719 80.797222 45491.344141
929867885 6 875.92362 77.879864 39804.926123
929867884 6 1153.577025 89.303589 51177.762159
929867883 6 892.768628 79.317916 65393.807203
929867877 6 868.746354 79.655672 39804.926123
927740852 6 799.202581 67.897193 36961.717114
927740851 6 725.432997 62.852904 34118.508106
927740850 6 886.924945 93.019765 46912.948645
927740849 6 557.325446 57.512976 29853.694592
922864970 6 836.296147 71.410724 38383.321619
922146902 6 899.86051 89.41398 48334.55315
922146900 6 864.766332 87.523668 56864.180176
922146899 6 798.719885 68.712874 45491.344141
922146898 6 744.914078 59.673839 35540.11261
922146897 6 753.361259 63.417654 31275.299097
922146896 6 896.733843 75.603756 34118.508106
922146895 6 712.963841 61.923788 41226.530628
922146892 6 894.44079 72.31327 36961.717114
922146891 6 1042.434029 73.156672 45491.344141
922146890 6 821.570461 53.750899 18480.858557
922146889 6 645.924363 50.087904 15637.649548
922146888 6 852.909184 60.227072 28432.090088
922146887 6 1011.028183 74.216786 71080.22522
922146886 6 1491.528943 119.920118 79609.852247
922146885 6 934.646216 85.361324 59707.389185
922146884 6 649.819493 66.746718 38383.321619
922146883 6 629.869535 60.569311 58285.784681
922146882 6 702.337617 72.361433 32696.903601
922146881 6 828.539448 74.347742 58285.784681
922146880 6 833.370357 92.387357 42648.135132
922146879 6 1491.110409 102.241991 71080.22522
922146878 6 1279.452616 108.615011 62550.598194
922146877 6 762.690916 64.74404 36961.717114
922146876 6 830.433709 74.986936 49756.157654
922146875 6 853.978223 67.608259 42648.135132
922146874 6 1134.631944 88.256925 41226.530628
922146873 6 949.345743 62.733875 31275.299097
922146872 6 827.632789 56.330091 18480.858557
922146871 6 880.165226 62.534603 29853.694592
922142944 6 833.400464 52.672689 29853.694592
922142943 6 1066.867928 74.180386 29853.694592
922142942 6 735.985187 71.21758 42648.135132
922142941 6 725.248407 69.35322 27010.485584
922142940 6 995.431868 100.247045 39804.926123
922142939 6 676.224647 71.220541 28432.090088
922142938 6 712.759016 74.201609 54020.971167
922142937 6 993.006542 87.15416 48334.55315
922142936 6 999.721348 88.523321 51177.762159
922142935 6 914.989429 79.413378 61128.993689
922142934 6 901.664451 79.318533 46912.948645
922142933 6 757.82299 78.555457 39804.926123
922142932 6 444.92438 45.882698 24167.276575
922142931 6 434.613044 45.6235 36961.717114
922142930 6 664.696206 63.370684 31275.299097
922142929 6 586.935742 60.970776 29853.694592
922142928 6 1178.931402 97.752745 54020.971167
922142927 6 931.704138 69.174101 36961.717114
922142926 6 414.139919 43.694237 11372.836035
922142925 6 1005.925325 91.238692 51177.762159
922142924 6 578.429827 56.685244 28432.090088
922142923 6 621.138067 64.718786 32696.903601
922142922 6 486.990012 52.194312 49756.157654
922142921 6 638.780658 68.454293 42648.135132
922142920 6 1030.568491 90.036558 71080.22522
922142919 6 874.218884 84.539556 45491.344141
922142918 6 762.832566 75.301783 42648.135132
922142917 6 953.923952 88.067688 35540.11261
922142916 6 565.248966 58.464713 31275.299097
922142915 6 972.119325 90.074027 61128.993689
922142914 6 679.920382 66.46893 38383.321619
922142892 6 845.754621 84.085445 42648.135132
922142891 6 440.316064 46.833777 14216.045044
922142890 6 1000.95474 88.454387 35540.11261
922142889 6 877.443768 70.711975 41226.530628
917122087 6 846.104058 78.273514 36961.717114
917122086 6 479.278226 45.393257 24167.276575
917122085 6 811.711221 74.908543 38383.321619
917122084 6 803.597188 73.312553 35540.11261
917122083 6 1171.512294 99.553395 69658.620716
917122082 6 405.047169 38.49452 11372.836035
917122081 6 951.9448 86.710619 69658.620716
917122080 6 473.540658 47.513895 24167.276575
917122079 6 869.128365 68.654429 38383.321619
917122078 6 708.146751 58.285018 29853.694592
917122077 6 430.994304 40.853462 11372.836035
917122076 6 748.476059 68.462066 31275.299097
917122075 6 423.783476 40.1346 11372.836035
917122074 6 980.972701 80.735898 39804.926123
917122073 6 998.910438 80.585117 41226.530628
917122072 6 841.608765 77.007712 36961.717114
917122071 6 949.287503 87.186076 41226.530628
917122070 6 727.464466 64.514414 28432.090088
917122069 6 642.117085 61.69116 39804.926123
917122068 6 1090.992861 98.709171 82453.061255
917122067 6 843.967955 78.420593 41226.530628
917122066 6 1068.59438 94.470691 45491.344141
915494925 6 985.695029 92.987642 46912.948645
907224836 6 1273.858672 111.843637 51177.762159
907142931 6 786.050347 77.200527 44069.739637
904689790 6 426.485192 40.578799 11372.836035
904689789 6 878.874088 81.127039 39804.926123
904689788 6 537.828078 50.312965 25588.881079
904689787 6 808.429085 76.218025 32696.903601
904689786 6 1079.9866 95.835533 45491.344141
904689785 6 510.451115 49.498148 25588.881079
904689784 6 436.477692 41.411672 12794.44054
903391662 6 545.978633 51.455584 54020.971167
903391661 6 1144.927486 103.262743 59707.389185
903391660 6 752.977768 69.473112 34118.508106
903391659 6 461.212659 43.883228 22745.67207
903391658 6 707.804225 66.243869 34118.508106
903391657 6 847.901582 79.946622 41226.530628
903391656 6 842.504073 78.000784 54020.971167
903391655 6 891.296849 84.158244 79609.852247
903391654 6 717.129439 63.539191 39804.926123
903391653 6 711.79165 67.329318 31275.299097
903391652 6 704.925816 62.603001 38383.321619
903391651 6 755.890231 70.725177 31275.299097
903391650 6 855.151895 78.421663 44069.739637
903391649 6 994.110129 103.725903 71080.22522
903391648 6 996.545326 91.149276 49756.157654
903391647 6 651.985209 60.915375 31275.299097
903391646 6 876.071193 84.486828 72501.829725
903391645 6 751.622961 70.267817 45491.344141
903391644 6 745.827647 70.483829 39804.926123
903391643 6 745.371602 70.625068 35540.11261
903391642 6 715.63397 67.715524 29853.694592
903391641 6 924.645819 89.073551 49756.157654
903391640 6 454.041315 43.127637 11372.836035
903391639 6 944.633286 77.220146 41226.530628
903391638 6 1359.390642 117.919249 73923.434229
903391637 6 684.594834 58.941445 31275.299097
903391636 6 941.421235 82.830912 54020.971167
903391635 6 878.794132 78.658733 38383.321619
903391634 6 622.882781 65.925403 29853.694592
903391633 6 718.028695 74.440366 36961.717114
903391632 6 951.888534 96.607945 39804.926123
903391631 6 1133.919251 108.503179 54020.971167
903391630 6 1005.124287 94.370911 41226.530628
903391629 6 665.303278 58.419018 31275.299097
903391628 6 770.991018 70.17799 36961.717114
903391627 6 1280.596675 95.731681 62550.598194
903391626 6 1171.666283 94.234813 54020.971167
903391625 6 1131.705167 97.56795 61128.993689
903391624 6 1137.675199 100.422215 68237.016211
903391623 6 886.216695 69.833489 46912.948645
903391622 6 846.255085 84.836799 39804.926123
903391621 6 876.168917 87.130387 39804.926123
903391620 6 856.467217 72.059296 44069.739637
903391619 6 971.235862 81.6922 51177.762159
903391618 6 785.847496 76.812223 36961.717114
903391617 6 1329.12688 111.53385 79609.852247
903391616 6 989.812752 86.997045 76766.643238
903391615 6 489.10736 47.928069 29853.694592
903391614 6 833.713871 73.950596 41226.530628
903391613 6 1009.008559 69.281325 48334.55315
903391612 6 769.004462 71.372227 62550.598194
903391611 6 627.930361 66.343567 31275.299097
903391610 6 1129.100187 98.104073 58285.784681
903391609 6 1127.501071 106.452503 72501.829725
903391608 6 503.263978 47.52973 29853.694592
903391607 6 579.190888 54.325026 42648.135132
903391606 6 532.569257 54.138381 14216.045044
903391605 6 1273.518119 97.067321 98090.710804
903391604 6 554.960827 54.512495 36961.717114
903391603 6 1188.818281 103.270887 49756.157654
903391602 6 1049.298876 96.878166 45491.344141
903391601 6 861.369198 84.125094 41226.530628
903391600 6 810.692525 83.486722 41226.530628
903391599 6 1043.63534 89.683584 42648.135132
903391598 6 689.669066 67.410796 28432.090088
903391597 6 444.165294 46.357662 31275.299097
903391596 6 703.892313 68.498507 24167.276575
903391595 6 420.844854 44.298965 24167.276575
903187810 6 628.486596 66.428376 36961.717114
903187809 6 546.594095 44.052064 14216.045044
903187808 6 971.403177 71.076711 32696.903601
903187807 6 788.52947 61.858351 32696.903601
903187806 6 409.57849 37.773313 14216.045044
903187805 6 831.683882 65.571895 27010.485584
903187804 6 848.397604 66.116573 39804.926123
903187803 6 783.457212 61.2586 28432.090088
903187802 6 692.796226 57.400692 25588.881079
903187801 6 760.087911 59.421304 27010.485584
903187800 6 408.466513 37.993891 12794.44054
903187799 6 840.030379 62.948695 28432.090088
903187798 6 946.632181 67.325287 42648.135132
903187797 6 970.631258 77.03531 38383.321619
903187796 6 1243.024361 101.551138 71080.22522
903187795 6 950.431562 82.271386 42648.135132
903187794 6 905.939124 81.02948 63972.202698
903187793 6 876.134862 77.800319 41226.530628
903187792 6 995.331183 88.186305 59707.389185
903187791 6 860.836653 76.293045 41226.530628
903187790 6 895.931324 81.321376 41226.530628
903187789 6 763.062562 69.100849 48334.55315
903187769 6 303.239752 29.146355 8529.627026
903187768 6 337.18839 32.318099 8529.627026
903187767 6 933.066348 88.096314 45491.344141
903187766 6 468.666809 44.769816 22745.67207
902724415 6 461.137639 44.102777 24167.276575
902724414 6 669.445186 66.255467 34118.508106
902724413 6 465.816533 44.461015 24167.276575
902724412 6 30057.1573 1657.267022 781882.477422
902724411 6 627.105138 55.915176 25588.881079
902724410 6 736.801032 62.879021 42648.135132
900864256 6 708.269153 61.03683 25588.881079
900864255 6 769.32774 61.473502 28432.090088
900864254 6 765.998717 64.128207 28432.090088
900864253 6 783.517426 63.028404 25588.881079
900864252 6 772.289066 65.127285 28432.090088
900864251 6 1294.48776 116.203984 96669.106299
900864250 6 866.54905 79.717777 41226.530628
900864249 6 1172.704721 115.118658 51177.762159
900864248 6 402.126314 42.884891 11372.836035
900864247 6 828.566593 82.214093 42648.135132
900864246 6 680.235763 72.084631 34118.508106
900864245 6 762.741258 78.996448 44069.739637
900864244 6 888.727406 92.004318 62550.598194
900864243 6 761.78327 72.101207 38383.321619
900864242 6 509.012404 47.772764 19902.463062
900864241 6 841.369391 85.857798 41226.530628
900864240 6 812.933261 85.957908 49756.157654
900864239 6 779.61045 82.512076 54020.971167
900864238 6 820.543868 83.963044 48334.55315
900864237 6 824.459728 85.568617 39804.926123
900864236 6 651.812465 71.232798 29853.694592
900864235 6 933.554967 94.364412 55442.575672
900864234 6 936.910149 98.139897 65393.807203
900864233 6 397.060473 43.732858 24167.276575
900864232 6 601.43538 54.836883 38383.321619
900864231 6 747.870961 77.95221 36961.717114
900864230 6 758.773576 76.152876 55442.575672
900864229 6 421.941532 45.978036 24167.276575
900864228 6 731.948407 77.038148 38383.321619
900864227 6 482.33925 50.959356 27010.485584
900864226 6 801.334736 82.712829 63972.202698
900864204 6 790.992306 79.762485 41226.530628
900864203 6 731.698175 66.299147 45491.344141
900864202 6 688.313272 72.86272 61128.993689
900864201 6 784.68715 79.057032 61128.993689
900864200 6 1054.214676 100.70934 61128.993689
900864199 6 895.359788 90.468747 36961.717114
900864198 6 796.969742 72.3748 36961.717114
900864197 6 693.421066 61.281756 31275.299097
900864196 6 927.629354 85.945199 41226.530628
900864195 6 892.453247 79.934078 39804.926123
900864194 6 422.886195 40.387753 11372.836035
900864193 6 488.78655 49.474704 24167.276575
900864192 6 441.119077 42.018415 29853.694592
900864191 6 850.877715 84.038557 45491.344141
900480135 6 1283.051614 106.305341 89561.083777
899992331 6 1216.167111 103.377495 76766.643238
899992330 6 701.32978 65.267331 36961.717114
899992329 6 1340.799439 114.532274 54020.971167
899992328 6 950.81456 85.385508 41226.530628
899992229 6 861.074546 78.77805 39804.926123
899992228 6 510.753664 50.50759 25588.881079
899992227 6 939.520558 85.212517 61128.993689
899992226 6 1017.077678 93.578591 44069.739637
899992225 6 1076.274085 97.701908 51177.762159
899992224 6 465.164055 44.906119 24167.276575
899992223 6 486.299036 48.509559 25588.881079
899992222 6 788.490972 74.550223 45491.344141
899992221 6 957.19523 98.145202 51177.762159
899992220 6 790.096505 68.156803 36961.717114
899992219 6 404.593099 38.331729 11372.836035
899992218 6 778.695401 63.580156 28432.090088
899992217 6 799.806692 63.399145 28432.090088
899992216 6 778.839025 63.985652 28432.090088
899992215 6 707.711436 58.531425 24167.276575
899992214 6 786.676173 65.226654 36961.717114
899992213 6 806.690787 64.97383 27010.485584
899992212 6 659.99066 57.345538 44069.739637
899992211 6 391.003575 37.331089 12794.44054
899992210 6 527.959953 40.255439 15637.649548
899992209 6 510.002474 40.042018 15637.649548
899992208 6 642.851987 55.682877 22745.67207
899992207 6 378.288629 35.34334 11372.836035
899992206 6 323.534704 30.976536 8529.627026
899992205 6 340.893008 32.732027 8529.627026
899992204 6 540.346192 49.329352 14216.045044
899992203 6 551.716695 49.160022 29853.694592
899992202 6 32133.696137 1472.692814 764823.223369
899992201 6 923.381826 83.429223 61128.993689
899992200 6 473.719325 45.121226 24167.276575
899992199 6 1070.487655 94.84135 45491.344141
899992198 6 1147.93027 98.328064 46912.948645
899992197 6 637.830072 58.973033 35540.11261
899992196 6 466.541565 48.361698 24167.276575
899992195 6 819.485194 81.66526 39804.926123
899992194 6 899.171014 90.946179 78188.247742
899992193 6 438.237707 43.084081 22745.67207
899992192 6 869.785779 81.990184 54020.971167
899992191 6 846.36268 80.479784 54020.971167
899992190 6 466.537616 44.75287 24167.276575
899992189 6 528.57887 50.279444 25588.881079
899992188 6 1130.126287 101.194257 63972.202698
899992187 6 866.877757 81.804895 49756.157654
899261210 6 1216.731737 104.908953 55442.575672
899261209 6 1099.125648 99.147406 44069.739637
899261208 6 1176.534702 102.194116 54020.971167
899261207 6 1003.333672 89.913416 65393.807203
899261206 6 896.593674 81.067566 45491.344141
899261205 6 896.536422 77.373929 38383.321619
899261204 6 1030.209677 89.575619 62550.598194
899261203 6 987.791647 87.673502 66815.411707
899261202 6 13883.950998 800.751642 446383.814383
899261201 6 1074.578233 75.342707 48334.55315
899261200 6 1144.087457 81.438267 34118.508106
899261199 6 918.857908 70.074755 42648.135132
899261198 6 784.601271 62.912665 28432.090088
899261197 6 776.379644 62.006911 28432.090088
899261196 6 841.756831 66.208498 28432.090088
899261195 6 851.378672 65.955469 36961.717114
899261194 6 894.999493 68.291132 44069.739637
899261193 6 775.125029 60.763195 28432.090088
899261192 6 849.308212 66.400778 36961.717114
899261191 6 939.454915 71.38617 79609.852247
899261190 6 989.98599 70.398527 42648.135132
899261189 6 897.317224 67.298636 32696.903601
899261188 6 657.634925 70.978905 81031.456751
899261186 6 461.723981 49.261612 42648.135132
899261185 6 720.301019 77.24577 35540.11261
899261184 6 809.562286 83.574781 63972.202698
899261183 6 798.657697 83.588559 52599.366663
899261182 6 738.967736 75.98918 41226.530628
899261181 6 534.221183 53.200093 38383.321619
899261180 6 475.166919 49.394789 25588.881079
899261179 6 712.092224 66.44273 34118.508106
899261178 6 893.900842 89.256948 46912.948645
899164370 6 1126.320489 105.146229 62550.598194
899164369 6 750.41474 77.933126 41226.530628
899164368 6 635.324791 59.357429 31275.299097
899164367 6 684.333744 59.869739 54020.971167
899164366 6 451.11059 46.337426 31275.299097
899164365 6 732.418764 67.713139 35540.11261
899164364 6 717.544025 71.395424 44069.739637
